image_id,filename,path,source,domain_label,group_id,split,subcategory,width,height,channels,format,sha256
gz2_263826,gz2_263826.jpg,ml/data/domain_gate/astronomical/gz2_263826.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_263826,TRAIN,Galaxy Survey,424,424,3,JPEG,61605f92f50e51dc5f0fe7d81a2992fb37b77bc4b934cb271e685b824617e221
gz2_122627,gz2_122627.jpg,ml/data/domain_gate/astronomical/gz2_122627.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_122627,TRAIN,Galaxy Survey,424,424,3,JPEG,9312278e14dcbd7a648fe3a5b15f73b1a3818380fb2a855ed189ca1007b8c636
gz2_252617,gz2_252617.jpg,ml/data/domain_gate/astronomical/gz2_252617.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_252617,TRAIN,Galaxy Survey,424,424,3,JPEG,c673144e568388fe341cc170ea685e4acdb551bcd6738265a30ad0d1b5a67889
gz2_260212,gz2_260212.jpg,ml/data/domain_gate/astronomical/gz2_260212.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_260212,TRAIN,Galaxy Survey,424,424,3,JPEG,c9f90b90549c955b1e79b266ecfa2bd790073b46c0f6cc7a7d44c3d480e8c325
gz2_41020,gz2_41020.jpg,ml/data/domain_gate/astronomical/gz2_41020.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_41020,TRAIN,Galaxy Survey,424,424,3,JPEG,2f496ce8ccc0cbe927bf40fdd89d613c2ba66da4ebfaf51f5012c183149e7695
gz2_139674,gz2_139674.jpg,ml/data/domain_gate/astronomical/gz2_139674.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_139674,TRAIN,Galaxy Survey,424,424,3,JPEG,a71704b3734bf6d7c956548d2c6fd4d0238d3faaf922c792b138983f559d515c
gz2_73273,gz2_73273.jpg,ml/data/domain_gate/astronomical/gz2_73273.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_73273,TRAIN,Galaxy Survey,424,424,3,JPEG,cc562960b26f04abeec03830874dbb4f3caef97542c97528b194598ffa6725e6
gz2_266691,gz2_266691.jpg,ml/data/domain_gate/astronomical/gz2_266691.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_266691,TRAIN,Galaxy Survey,424,424,3,JPEG,f2a1ec4936e170db8e14b695b41941d91401a1dc93e43729c24fbc5057b28ab4
gz2_88527,gz2_88527.jpg,ml/data/domain_gate/astronomical/gz2_88527.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_88527,TRAIN,Galaxy Survey,424,424,3,JPEG,9a87bd20be19bfd28f251533e938c57cda8a74da52ebb9fa6976b124c14c922b
gz2_233504,gz2_233504.jpg,ml/data/domain_gate/astronomical/gz2_233504.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_233504,TRAIN,Galaxy Survey,424,424,3,JPEG,9464e9ad529caa4bad7d387e95ac00d6fff8a12186606543771e538765a22462
gz2_172880,gz2_172880.jpg,ml/data/domain_gate/astronomical/gz2_172880.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_172880,TRAIN,Galaxy Survey,424,424,3,JPEG,d382aa639e5b93777b91bcb02ab827b9f4378f77ee72507e07bd5fb83fd3bee9
gz2_14953,gz2_14953.jpg,ml/data/domain_gate/astronomical/gz2_14953.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_14953,TRAIN,Galaxy Survey,424,424,3,JPEG,89bac89d67ae3c8ec2e5eb197b96aa9ca2d893d9a4bb8dd6e9f989258335adfa
gz2_261372,gz2_261372.jpg,ml/data/domain_gate/astronomical/gz2_261372.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_261372,TRAIN,Galaxy Survey,424,424,3,JPEG,fe62ff11d5e4999aef003178880b19ae4d7613b82eef892ede0fe7fd145d891c
gz2_32076,gz2_32076.jpg,ml/data/domain_gate/astronomical/gz2_32076.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_32076,TRAIN,Galaxy Survey,424,424,3,JPEG,cd32ea68491aee0df3e65a8ab2cecaeb11247e6e875b5e04de9755188485c7b0
gz2_41579,gz2_41579.jpg,ml/data/domain_gate/astronomical/gz2_41579.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_41579,TRAIN,Galaxy Survey,424,424,3,JPEG,6591661e7756fc692a406e9d9a039fe4f47eeb3f8078c2cdbad207f0bbc732e3
gz2_205708,gz2_205708.jpg,ml/data/domain_gate/astronomical/gz2_205708.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_205708,TRAIN,Galaxy Survey,424,424,3,JPEG,3f405f0a0051052f4d6b7f98004cecde50b6290d889967fb4e379e888d6d2002
gz2_200487,gz2_200487.jpg,ml/data/domain_gate/astronomical/gz2_200487.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_200487,TRAIN,Galaxy Survey,424,424,3,JPEG,901e235fa4362d7a435b89d0ccfe9a721fbabd97a28e151ee7bf5bb3fd1369cb
gz2_259250,gz2_259250.jpg,ml/data/domain_gate/astronomical/gz2_259250.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_259250,TRAIN,Galaxy Survey,424,424,3,JPEG,b7232d3b249c0fe4423b57c863e64cc0f1f368eb21417e45a712e4f6dae6b6a4
gz2_108680,gz2_108680.jpg,ml/data/domain_gate/astronomical/gz2_108680.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_108680,TRAIN,Galaxy Survey,424,424,3,JPEG,28d9ab123d443402c86bc9d665035deb438400440c59acf97d20ff8b945def4d
gz2_255178,gz2_255178.jpg,ml/data/domain_gate/astronomical/gz2_255178.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_255178,TRAIN,Galaxy Survey,424,424,3,JPEG,73412842ff2cef4bc9cc00179b814dde2b6e2f4fdc3dec15e704bf92878ae5ff
gz2_116282,gz2_116282.jpg,ml/data/domain_gate/astronomical/gz2_116282.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_116282,TRAIN,Galaxy Survey,424,424,3,JPEG,3f689f7b0907dd3e73ba996dae998e325f58c52d057676d6113fcbcdc70c38b3
gz2_253464,gz2_253464.jpg,ml/data/domain_gate/astronomical/gz2_253464.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_253464,TRAIN,Galaxy Survey,424,424,3,JPEG,ac75b5013a29c4d41677eef209e6b82aeb9b29c8032e82d086f8f169a008e0ba
gz2_193040,gz2_193040.jpg,ml/data/domain_gate/astronomical/gz2_193040.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_193040,TRAIN,Galaxy Survey,424,424,3,JPEG,ea7b86f30fd185615ad7bf864d3e0f32a684e2c9d79963d4373ffb498ef8406e
gz2_68731,gz2_68731.jpg,ml/data/domain_gate/astronomical/gz2_68731.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_68731,TRAIN,Galaxy Survey,424,424,3,JPEG,b96d3a6a65086e23bb78ce98019c7b97341889c0c1ddd418516fa6aadc132301
gz2_62661,gz2_62661.jpg,ml/data/domain_gate/astronomical/gz2_62661.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_62661,TRAIN,Galaxy Survey,424,424,3,JPEG,cdce8bd5bff2a458cd05642ebd1c8727ab7117457d5908c80a373793594f9f06
gz2_110570,gz2_110570.jpg,ml/data/domain_gate/astronomical/gz2_110570.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_110570,TRAIN,Galaxy Survey,424,424,3,JPEG,a689d50f11c4c7630a66cc4ed5e3caaeb13a769a5ed7c483a51b799d8b5b4215
gz2_270569,gz2_270569.jpg,ml/data/domain_gate/astronomical/gz2_270569.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_270569,TRAIN,Galaxy Survey,424,424,3,JPEG,71e074c30fdf2b79a222d595ee58f9bfd8c7227e8e704fb235e58f6dad827439
gz2_238313,gz2_238313.jpg,ml/data/domain_gate/astronomical/gz2_238313.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_238313,TRAIN,Galaxy Survey,424,424,3,JPEG,e1a0062edd92a8bd450e5be32ea8a191695ea5c892426df4392aeb404cf8420c
gz2_93551,gz2_93551.jpg,ml/data/domain_gate/astronomical/gz2_93551.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_93551,TRAIN,Galaxy Survey,424,424,3,JPEG,5294e7df9c52e76fe018d8dfef59b06e7a318a366cae69216f20009425db1d3a
gz2_157870,gz2_157870.jpg,ml/data/domain_gate/astronomical/gz2_157870.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_157870,TRAIN,Galaxy Survey,424,424,3,JPEG,3a1705be8784de6cab8122be50198aed3ed416d5030a03c683bc15da18fa7e3f
gz2_38858,gz2_38858.jpg,ml/data/domain_gate/astronomical/gz2_38858.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_38858,TRAIN,Galaxy Survey,424,424,3,JPEG,04ae9f01cde909f5f71c7ebce6a3fb3a4d1baf0fae4164523f9837b8fefcd5f1
gz2_257315,gz2_257315.jpg,ml/data/domain_gate/astronomical/gz2_257315.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_257315,TRAIN,Galaxy Survey,424,424,3,JPEG,e9eafd23e7342e50e79c337e4085177a7f1f50faea4fc702e4a0c416e6da2b38
gz2_45492,gz2_45492.jpg,ml/data/domain_gate/astronomical/gz2_45492.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_45492,TRAIN,Galaxy Survey,424,424,3,JPEG,84b95cc9e1f8f275c273c29b03ac6d2313479f19e5f8906b593d7a7dd1001bf4
gz2_110459,gz2_110459.jpg,ml/data/domain_gate/astronomical/gz2_110459.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_110459,TRAIN,Galaxy Survey,424,424,3,JPEG,6cf411761fc1059082b1cb1427674bb1e046eb457d8d2e8340b938e8d0eeb895
gz2_196381,gz2_196381.jpg,ml/data/domain_gate/astronomical/gz2_196381.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_196381,TRAIN,Galaxy Survey,424,424,3,JPEG,57ccc30b723d9d26ee0a532bd7d0fa6797ca78b02fac85453d330878f7b61cb6
gz2_26417,gz2_26417.jpg,ml/data/domain_gate/astronomical/gz2_26417.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_26417,TRAIN,Galaxy Survey,424,424,3,JPEG,2a331051b745f60cd9a5bdd8adabca4276572a1df4a5c35778b5e5dcb7165917
gz2_194944,gz2_194944.jpg,ml/data/domain_gate/astronomical/gz2_194944.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_194944,TRAIN,Galaxy Survey,424,424,3,JPEG,ea53df720a86f8e26297bc7be23e6cbf417783ee53d31fb98e2d0b008aa54ea3
gz2_263573,gz2_263573.jpg,ml/data/domain_gate/astronomical/gz2_263573.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_263573,TRAIN,Galaxy Survey,424,424,3,JPEG,04e521136e4834b5a51aeadc3ccc64c57053e09b56387b1f98b8c7546cba94f4
gz2_69966,gz2_69966.jpg,ml/data/domain_gate/astronomical/gz2_69966.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_69966,TRAIN,Galaxy Survey,424,424,3,JPEG,43b52563074e60af3d4e7a23307d5c60efb79f3f207b802fca70acaa7751e02b
gz2_66852,gz2_66852.jpg,ml/data/domain_gate/astronomical/gz2_66852.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_66852,TRAIN,Galaxy Survey,424,424,3,JPEG,42e1afad4ff9b5b98efe62a0b426cd090b6f0cfdc6e9a66e2be5c3cdd69c45ac
gz2_44319,gz2_44319.jpg,ml/data/domain_gate/astronomical/gz2_44319.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_44319,TRAIN,Galaxy Survey,424,424,3,JPEG,0abbadd1ebd40fc530ad57f00bb391ead40ec43e9b0eeb94fb7e12814bebb1bc
gz2_39903,gz2_39903.jpg,ml/data/domain_gate/astronomical/gz2_39903.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_39903,TRAIN,Galaxy Survey,424,424,3,JPEG,1c745e4ab32aac813b5fb265ca81178a3bc92b4073517cd8c7baba0857cf1511
gz2_102053,gz2_102053.jpg,ml/data/domain_gate/astronomical/gz2_102053.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_102053,TRAIN,Galaxy Survey,424,424,3,JPEG,dc478a34b6a0a4e2db66d5d96a5720cfda69bc4eedbe148f6434f852dc7d5e35
gz2_166824,gz2_166824.jpg,ml/data/domain_gate/astronomical/gz2_166824.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_166824,TRAIN,Galaxy Survey,424,424,3,JPEG,0dd4718a1d6e2a6c70ff18273936ce69b6fbef7f4d2c8a2fdb01f9d2e42797a7
gz2_213399,gz2_213399.jpg,ml/data/domain_gate/astronomical/gz2_213399.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_213399,TRAIN,Galaxy Survey,424,424,3,JPEG,bb92515b56bb732c488fac6e6a15e9c791109890577e6f533d4103c3e222356d
gz2_49506,gz2_49506.jpg,ml/data/domain_gate/astronomical/gz2_49506.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_49506,TRAIN,Galaxy Survey,424,424,3,JPEG,859ed184814d2986b3a602d8754cc00bd874cbc9badc16c0d8f83cce566d4915
gz2_111857,gz2_111857.jpg,ml/data/domain_gate/astronomical/gz2_111857.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_111857,TRAIN,Galaxy Survey,424,424,3,JPEG,feeef71ba4329ba0d52c4abc18f5d1b4d998d2bd0e4b1ddf840b3ec9de318435
gz2_218037,gz2_218037.jpg,ml/data/domain_gate/astronomical/gz2_218037.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_218037,TRAIN,Galaxy Survey,424,424,3,JPEG,92040327e23999e786f855efe798f2ea9900a08f4d25698f9e8b9ae9344c0559
gz2_175873,gz2_175873.jpg,ml/data/domain_gate/astronomical/gz2_175873.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_175873,TRAIN,Galaxy Survey,424,424,3,JPEG,33a96c147e0cd52c2f76f1d9879c91f7b650d0ef1f09498cfb00a401e2a7f0f7
gz2_95683,gz2_95683.jpg,ml/data/domain_gate/astronomical/gz2_95683.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_95683,TRAIN,Galaxy Survey,424,424,3,JPEG,4f869e91d61e20f69c2f05d1b89db8cd67d78e6eba413e4157abd061ba768158
gz2_272385,gz2_272385.jpg,ml/data/domain_gate/astronomical/gz2_272385.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_272385,TRAIN,Galaxy Survey,424,424,3,JPEG,422d1429cc8c5f2938e630344a1b499b74ca6cd7e001206a49c6d6e68d9851f1
gz2_938,gz2_938.jpg,ml/data/domain_gate/astronomical/gz2_938.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_938,TRAIN,Galaxy Survey,424,424,3,JPEG,3e89d9a29bbba81c2c9242dd6a131fd5c8eb1823ccf83f7196bf3445393c0c4b
gz2_161682,gz2_161682.jpg,ml/data/domain_gate/astronomical/gz2_161682.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_161682,TRAIN,Galaxy Survey,424,424,3,JPEG,e8d04e55c2980973b66a3d0f1a8a16c27e6a12088ffb77a9a0b77b26a19e174f
gz2_109228,gz2_109228.jpg,ml/data/domain_gate/astronomical/gz2_109228.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_109228,TRAIN,Galaxy Survey,424,424,3,JPEG,d119acb428f7e5b2ed981769970279884bcca08267a383e08ecfe6b5355a8ed4
gz2_103030,gz2_103030.jpg,ml/data/domain_gate/astronomical/gz2_103030.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_103030,TRAIN,Galaxy Survey,424,424,3,JPEG,9c2fa95bf6b5f83c99b74d6c33b67add4d8f45f32d650cf22b9a8cc93484313b
gz2_272253,gz2_272253.jpg,ml/data/domain_gate/astronomical/gz2_272253.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_272253,TRAIN,Galaxy Survey,424,424,3,JPEG,09f30c1b1f8a38b1be9fb827972f8908195e86050ed40a8a438a31651befdc50
gz2_74802,gz2_74802.jpg,ml/data/domain_gate/astronomical/gz2_74802.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_74802,TRAIN,Galaxy Survey,424,424,3,JPEG,dcf6525153488303649a102c37699a539db17bdc17b1341201a98d938e306842
gz2_24540,gz2_24540.jpg,ml/data/domain_gate/astronomical/gz2_24540.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_24540,TRAIN,Galaxy Survey,424,424,3,JPEG,28b333adab1ed4cfb1e16914281950f6fe0dbc91bfe2b7f87125046828fd5638
gz2_208016,gz2_208016.jpg,ml/data/domain_gate/astronomical/gz2_208016.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_208016,TRAIN,Galaxy Survey,424,424,3,JPEG,7a3ad67039f0ad4bc7b68373c587757fa77aeb178b71c4d5c61cf76dabcce182
gz2_225717,gz2_225717.jpg,ml/data/domain_gate/astronomical/gz2_225717.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_225717,TRAIN,Galaxy Survey,424,424,3,JPEG,46faad0ed8c8eab1b9dbab7a81250346db4221ff2fe9ed9ae127c8b98c063d6c
gz2_240180,gz2_240180.jpg,ml/data/domain_gate/astronomical/gz2_240180.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_240180,TRAIN,Galaxy Survey,424,424,3,JPEG,d1284a701d19a22b4326a2b81a470e75e9d786c2c5c9722808a742aa0d338427
gz2_93830,gz2_93830.jpg,ml/data/domain_gate/astronomical/gz2_93830.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_93830,TRAIN,Galaxy Survey,424,424,3,JPEG,e66ae87bcdb8fa49be443af430587f9e9d97bfc0a93053cf60206e3aa856593a
gz2_164464,gz2_164464.jpg,ml/data/domain_gate/astronomical/gz2_164464.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_164464,TRAIN,Galaxy Survey,424,424,3,JPEG,1de4a2b0fbe547bafafdc92bd442227a8e6b164a264be0c7171449ca30848f80
gz2_106763,gz2_106763.jpg,ml/data/domain_gate/astronomical/gz2_106763.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_106763,TRAIN,Galaxy Survey,424,424,3,JPEG,22dc72e4b92abc5d17a877dde91539b3e8d1f9ca58877c6254da3d715713ee56
gz2_230122,gz2_230122.jpg,ml/data/domain_gate/astronomical/gz2_230122.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_230122,TRAIN,Galaxy Survey,424,424,3,JPEG,751fb82c7c6c957482912a135928045eac75db3630278a7a9afd6a9f533a6ad4
gz2_204149,gz2_204149.jpg,ml/data/domain_gate/astronomical/gz2_204149.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_204149,TRAIN,Galaxy Survey,424,424,3,JPEG,6cba21faea790c6c27eadcb563f0d3170631b0ed7b96db3a71111e0d0c890fb5
gz2_8125,gz2_8125.jpg,ml/data/domain_gate/astronomical/gz2_8125.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_8125,TRAIN,Galaxy Survey,424,424,3,JPEG,cca5cf0e997118c5825d48d539e694603d07937a46d87964dcfe968f54cad938
gz2_155788,gz2_155788.jpg,ml/data/domain_gate/astronomical/gz2_155788.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_155788,TRAIN,Galaxy Survey,424,424,3,JPEG,fcf29c691a9274ddc6cc1139b1d01c290c1bfa361dcf1389a016c6fc1c96f894
gz2_35982,gz2_35982.jpg,ml/data/domain_gate/astronomical/gz2_35982.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_35982,TRAIN,Galaxy Survey,424,424,3,JPEG,028b3bee56169abd2df1efd9c7f04dcf5d7b60c79476fcbe6a95cf0d88238223
gz2_193586,gz2_193586.jpg,ml/data/domain_gate/astronomical/gz2_193586.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_193586,TRAIN,Galaxy Survey,424,424,3,JPEG,f70124b060a4518b7ce1527b1097724ba8da3806bc91ebe78b74001a9fd28f62
gz2_209379,gz2_209379.jpg,ml/data/domain_gate/astronomical/gz2_209379.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_209379,TRAIN,Galaxy Survey,424,424,3,JPEG,8aa4e457884c80786853b71d7fc247101a676a02875aef7368cb80c41acb6c8f
gz2_126131,gz2_126131.jpg,ml/data/domain_gate/astronomical/gz2_126131.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_126131,TRAIN,Galaxy Survey,424,424,3,JPEG,ff2edd9da0a20360f9f91defc88e614204309e3e1f3a6ef2cd7500aaff489b52
gz2_150948,gz2_150948.jpg,ml/data/domain_gate/astronomical/gz2_150948.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_150948,TRAIN,Galaxy Survey,424,424,3,JPEG,268462c55ac01d66dcb7ee5a368c95daf6d85828afed1bb8e42d862be3022745
gz2_130113,gz2_130113.jpg,ml/data/domain_gate/astronomical/gz2_130113.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_130113,TRAIN,Galaxy Survey,424,424,3,JPEG,9f94153126f46b21afddaecf963ee3f3e7a2f59f4f6eeba6093785885e4395b7
gz2_268020,gz2_268020.jpg,ml/data/domain_gate/astronomical/gz2_268020.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_268020,TRAIN,Galaxy Survey,424,424,3,JPEG,67a7636a0eb9ad62f782fb2e9313d5bd71178ca5f4eed13e2c3d26961a4fb245
gz2_295214,gz2_295214.jpg,ml/data/domain_gate/astronomical/gz2_295214.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_295214,TRAIN,Galaxy Survey,424,424,3,JPEG,b14c59f09f1e4e1229f00605c7373f16017ff3fbed1882cc2fb7066784195c19
gz2_270425,gz2_270425.jpg,ml/data/domain_gate/astronomical/gz2_270425.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_270425,TRAIN,Galaxy Survey,424,424,3,JPEG,7463ccfd60aa08d9389f782fd9f3c757a2b78a8afed477bfafef8a13c9ef318d
gz2_90192,gz2_90192.jpg,ml/data/domain_gate/astronomical/gz2_90192.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_90192,TRAIN,Galaxy Survey,424,424,3,JPEG,0c08cda03a0552554fd1f394da2f30d092d1a02a02e1a81330659f469eaabe67
gz2_108897,gz2_108897.jpg,ml/data/domain_gate/astronomical/gz2_108897.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_108897,TRAIN,Galaxy Survey,424,424,3,JPEG,2c98f92ac2d01299503b29e750ab9084415587c1234074f46d278eadf3f157c3
gz2_265540,gz2_265540.jpg,ml/data/domain_gate/astronomical/gz2_265540.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_265540,TRAIN,Galaxy Survey,424,424,3,JPEG,d6ec9b3580c69da7bc93bef2a8408d73ba5923d968d41be387e96cdae35ea130
gz2_127265,gz2_127265.jpg,ml/data/domain_gate/astronomical/gz2_127265.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_127265,TRAIN,Galaxy Survey,424,424,3,JPEG,09042f85a115290ed838e5f058f89fb3384c09dc0f0d021219e1d7f4d1b5eabc
gz2_217779,gz2_217779.jpg,ml/data/domain_gate/astronomical/gz2_217779.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_217779,TRAIN,Galaxy Survey,424,424,3,JPEG,8d5314e5a583f422624f3e5ec6ee1262f700a6f3cd6f8dc008aef3005f0447b8
gz2_289454,gz2_289454.jpg,ml/data/domain_gate/astronomical/gz2_289454.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_289454,TRAIN,Galaxy Survey,424,424,3,JPEG,f943c3ce5f08ac78a4eb2a711030c2566bb9123b28fb3946679ad024a089f641
gz2_186399,gz2_186399.jpg,ml/data/domain_gate/astronomical/gz2_186399.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_186399,TRAIN,Galaxy Survey,424,424,3,JPEG,ae78b041aed5db29a3b6d4b532de7db3c4edbf82ebc9ebd96b8c6a97f08a15dc
gz2_253014,gz2_253014.jpg,ml/data/domain_gate/astronomical/gz2_253014.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_253014,TRAIN,Galaxy Survey,424,424,3,JPEG,3bf2834927d7056e7dcc9d4be3c888e63728ac820eacb1044387deee4ebf7a98
gz2_239323,gz2_239323.jpg,ml/data/domain_gate/astronomical/gz2_239323.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_239323,TRAIN,Galaxy Survey,424,424,3,JPEG,d58073a3ab5bf574c7fd394f1210b0977f48f0fe896d87a1777bc584c4b87f96
gz2_185355,gz2_185355.jpg,ml/data/domain_gate/astronomical/gz2_185355.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_185355,TRAIN,Galaxy Survey,424,424,3,JPEG,d2fc7c72001b594d2dbc64ae816f97bce3161763c58dd82f76e5870f88ca6061
gz2_191034,gz2_191034.jpg,ml/data/domain_gate/astronomical/gz2_191034.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_191034,TRAIN,Galaxy Survey,424,424,3,JPEG,960b8453c96b7317854c284b759596919f8ebe1cb7a5b3684cf2a49589157073
gz2_132681,gz2_132681.jpg,ml/data/domain_gate/astronomical/gz2_132681.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_132681,TRAIN,Galaxy Survey,424,424,3,JPEG,016a140d5b2175fa6cbf75278b78d80020ecf8c4b70b46dec5e395c36c50a638
gz2_27583,gz2_27583.jpg,ml/data/domain_gate/astronomical/gz2_27583.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_27583,TRAIN,Galaxy Survey,424,424,3,JPEG,c1e9f5f597d68d81fdc040d84313f70b31c5d91e048770b038e2b3064c65bac0
gz2_278119,gz2_278119.jpg,ml/data/domain_gate/astronomical/gz2_278119.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_278119,TRAIN,Galaxy Survey,424,424,3,JPEG,b96f46c803a4af4dce8a8bada8d10914135d61d643d361e46cade4308ae60733
gz2_61739,gz2_61739.jpg,ml/data/domain_gate/astronomical/gz2_61739.jpg,Galaxy Zoo 2 (SDSS),ASTRONOMICAL,gz2_61739,TRAIN,Galaxy Survey,424,424,3,JPEG,a0586737d7a5684025f599c1be1ab2e15044172278cd3b77eb3b31a22a72e0ad
