path,category,expected_domain,source,notes,sha256
ml/data/domain_gate/adversarial/space_art/adv_neg_space_art_015.jpg,space_art,NON_ASTRONOMICAL,ASTRA Adversarial Suite (space_art),Sci-Fi space artwork (neon planetary ring illustration with saturated cyan planet),46ed3821799e038ccf5d02000ee9a3d0c4e837314fd1bf7ecb148b2c540592a1
ml/data/domain_gate/adversarial/space_art/adv_neg_space_art_016.jpg,space_art,NON_ASTRONOMICAL,ASTRA Adversarial Suite (space_art),Sci-Fi space artwork (neon planetary ring illustration with saturated cyan planet),57e0cbef470bfe68ddb09b88bbff57f1b7d7f0c193e66755d2760c3c7a3ade12
ml/data/domain_gate/adversarial/space_art/adv_neg_space_art_017.jpg,space_art,NON_ASTRONOMICAL,ASTRA Adversarial Suite (space_art),Sci-Fi space artwork (neon planetary ring illustration with saturated cyan planet),a1c6ac0693a6f7584de485df9aa1394518a8e172e9e4ad5ee4a4a911456c5c70
ml/data/domain_gate/adversarial/space_art/adv_neg_space_art_018.jpg,space_art,NON_ASTRONOMICAL,ASTRA Adversarial Suite (space_art),Sci-Fi space artwork (neon planetary ring illustration with saturated cyan planet),7bd4321f2797bccf07351c5370456516f06dddc7ebd534d850f1210432098dbb
ml/data/domain_gate/adversarial/space_art/adv_neg_space_art_019.jpg,space_art,NON_ASTRONOMICAL,ASTRA Adversarial Suite (space_art),Sci-Fi space artwork (neon planetary ring illustration with saturated cyan planet),2f5911bcc14679cab7f18c1a9ff67e6a6a8fc9f153dedc9a48eb0ba4e136b780
ml/data/domain_gate/adversarial/space_art/adv_neg_space_art_020.jpg,space_art,NON_ASTRONOMICAL,ASTRA Adversarial Suite (space_art),Sci-Fi space artwork (neon planetary ring illustration with saturated cyan planet),c1949248976067fb9400e2b05728a086638504918152bfa8d81530c25bbdc445
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_001.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),4f0d6de3649e2c7d4c10a9cc8b3f9c0bace56b10417c33aeeb6d51335a2575ed
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_002.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),b7dbd5299077ce433086bca320754a352c277477ad4b9afbd3825d2500827716
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_003.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),471009d1d2c567fd78bbb447771c2d162867168af0769d35f1afbc49c1b1852a
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_004.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),bffe9b48445315f5aefdde1db755389bc182bf8329983b52361caa65d6ec8222
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_005.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),dd0f61d76498ed83f56d04e7ea50d06f9f61375cdab5dbbeb360fe09004fff64
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_006.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),11ec7eba61a774271440535bb5ce74fedae9a1f84321e953b0c3a06cb76dca38
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_007.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),37c0c567606e788071291fba89be104ecf5d01560372b40b046bd581c9a14b63
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_008.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),31a5d2299c729d7ff8a73b22294a3410e8a440c76d668dbb16d9d8ca549224a0
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_009.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),bb964e9a22b195d4f7ffe78a8498103e90533eaf6592a88d6d8f9e2ba5960a63
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_010.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),8235fcd86b1caa662b2b0da7fa22cb95eec9eef2808bc93a92ec7b0619eabca0
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_011.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),ea8908254d0a2ca5b90803743a58a778df7a8454447920f523283e758c42bd48
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_012.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),6f65ace498528bc37bb27c8e0a059ab30d8ab9b31c829ae67c25e5e6a63a6727
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_013.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),3ddcf0c1aece62b0174e879918d635a649f14d00aff22ae8ef07d966443830ab
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_014.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),8d43312c369d30c619dc827763a07d60929ebdf6dc15b06e571d610747db37d6
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_015.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),f6519ea634a0411c25ce8c796138fca5818fc604011453942785753cdb76907c
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_016.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),b09fe9d2e193efce407daffa77ef5eb10e826ec2a948c89951854e2ff725e606
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_017.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),ff23287f06f33e9564d1bf58190989500c830dff16292ced2eea8e3d4667fdea
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_018.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),af776aceec796004425cb7f9690c81f813ce9d95e89ec51e6b09ab68c1d022c6
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_019.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),c96969d8952f1d2aa52055497663edf6f5d3288c730a5c582db0cb674259d270
ml/data/domain_gate/adversarial/satellite_earth/adv_neg_satellite_earth_020.jpg,satellite_earth,NON_ASTRONOMICAL,ASTRA Adversarial Suite (satellite_earth),Earth satellite view at night (metropolitan city lighting network on dark Earth sphere),f5c59d09ee1dbd49a1d47e85bd7cdebda5eb1ee4eb1ab0021ffb0bc933a3532a
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_001.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),57b0dd36bc830b6fe2e1c62712d9cd96301f4ff10e9efce295156457984d656d
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_002.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),6bee6da42630c200033b0e98eeb95066593877a5d2848ef3f4159bbcbcf979d5
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_003.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),7793e215cb5592f7a0c547626922b456a84918b27929a45ee6c02d070f03d411
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_004.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),312c6646bc3e55ce5d8bab78f8670b75c768e724f1afb1c06cbd90fddd848cff
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_005.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),e0f198ac9e890936db22e8e1f1f86e81266cec64033e580272afbb0530c617c2
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_006.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),7a1ef388e7277bf6d21fd6560921becc0450cedb970b7c94fbb7eb1b28ac0d0c
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_007.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),6219d8cf2e85619c4e0c1029990ab216e5239ed18223ae7a385b8096c99fdab3
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_008.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),be5010b76e98e18592f10373c72f1c399992b34ba218ab07e2e4c15089f5498f
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_009.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),5a2663bb296af9933decb486b154d9549e4b0ef185df46fdf60ebf1db4908bda
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_010.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),aaf914dd57bcc0421da536252cb6bb32ec13798631002e57fce7b7c587c0ffee
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_011.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),8190fc1dc842912cfa02823886feef2ec58caa58ea1314892adc2d7b7b3f9336
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_012.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),4e3ec52d80958ae597a9263ba8be1bf40df071659ebc2dd0369e7038a00da170
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_013.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),64c19e7fc81f3f8e30933f1db83723e623e6a3e8f125186d34e6f4e84006f036
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_014.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),096185bd41d090cc700d784ee0834259c69f16f4adc1a2aee7fe1bb7639d660c
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_015.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),26d2b6d78a47fe933d1955c94af3387aed8a440ccd10dde3ce9065c82acfc88e
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_016.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),f1f4668f1abe15e335df2bce0e32d0e9f3ee8b1eca0c9564f0a7b34a3279e11a
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_017.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),d5ce0507ea3f00644b7a8df717b95fc3a59bd2526c0e355844ccf9ca7b6ce844
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_018.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),aa313e05ca17a38e778eb8ffe6125eee13d1dcf80059b8e90b53e3c4aa4b8f27
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_019.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),4e9e9d6333e4e4391b0ee93367b8209ea3a3b234ccd05169fd0477b082d1b8fb
ml/data/domain_gate/adversarial/screenshots/adv_neg_screenshots_020.jpg,screenshots,NON_ASTRONOMICAL,ASTRA Adversarial Suite (screenshots),Dark mode IDE screenshot (dark code editor UI with syntax highlighting bars),41c83a3362200ef3b63f58597f04037845a84c12ec62b49753075fc553891e5e
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_001.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),6a35c494391a99580818482b91962ca86e082e07eb3c4df32ba580c430d2879b
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_002.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),57dedf75975f00bb677ac9c1c85a7652cc4127bdb62ad9de937a1ce613af1605
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_003.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),3a74027aaedb5a5b0d6d801aa4da4273aa8c7c0e388cc08240e0ab74c8096fc7
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_004.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),7209367aab7f43511e97fa06cba62219f981fb2b14c6475c99bb92d12d76c1d2
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_005.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),a9d89d7ffe687790fef662ad40c37220ad9e57b036cc4a75faca23f87351457d
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_006.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),51131e7091b717b680ea6546bc74941bd8aaea9f15da168e7c42d136244368ed
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_007.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),8f28445c44e7643d5d27945165d58943dfcd84229a003fdccda9c67264e7b2d4
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_008.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),00cd3870db7cfe25be6d5f6bec820ce7c9345e3e0fa1829efb32c3b185f93237
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_009.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),b23911f4d6fa7ea54a48fdbc14f0f64c8617b3c647a53e07d852cdf0a82f917a
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_010.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),356368541859a9f29261c8b023e9380b8e0dcd846bfebe3d8db8bd172c81e193
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_011.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),1a88d35d406a1630665111c0270070877b8317e8462d51b133035487900492a6
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_012.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),fd727203484541cc6d39af99aafae1b817ada72e7401826406f5ed1cfc841ca8
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_013.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),0468d48d4c5de2853c4db3b558bb4f1f4e0c0802ff08a188d2c354b69b67055b
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_014.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),6178575ac0dcc530a2833e2f2724fca8fdf79f9a31dff77a25a9a6d2c9beac54
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_015.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),da89cb0947fde389aa4243302ae0022384ab0e7acecde0599c84291429b2e1bd
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_016.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),5a59b6030eddc4ce559da19fb7afd15bb51275816bd2c68f3ee71edd0376ada0
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_017.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),af20b31fa6ef5855dc080fb33eff8b1d08832e884f7345620e6ebd56fb976dc3
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_018.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),2f8495b7d0d3017250af030740ad2b844e3bed8dfe5bb38f0340e8a54e18a805
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_019.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),3e3c07dead86f935ade58a92a3d05b2aebe4492c569bbbb078058c18bc4b5d74
ml/data/domain_gate/adversarial/scientific_graphics/adv_neg_scientific_graphics_020.jpg,scientific_graphics,NON_ASTRONOMICAL,ASTRA Adversarial Suite (scientific_graphics),Dark-themed scientific scatter plot (black background with gridlines and colored data nodes),8fee3ee5dea97f56e323ebde4f74ec35d6eeb2ce67140b7c779afa9155c838e5
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_001.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,a85f398ebe489e7eacbb9cb8b381edf0a7dc710a2ebf6f342d86bca8ae931c47
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_002.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,bee820d80c14485a33e62f03244deb4c1440013a8baa880864f0931852f97e1d
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_003.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,5b8d2c760b961934b910897485e2ab18fa7f2cb5d1bdb9c57907acd794b4c72e
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_004.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,2c42105096e674c22ce89e4acdaa6c3da340afdc26f048033fb1200340e2c56a
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_005.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,1e1f24b905007added84c353737d9707ad9bdb54e1fd96841ae4f8f24ee0c8e8
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_006.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,7b8a8cd5df8c08cec81d5f8ae9cb3c4a1b866ebf87294a6283ee6a66af7ff381
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_007.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,c9308c8049b2e5d840198c64a788344af94e0d1267b0379fd99eb40d6e447cba
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_008.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,4ad6fd2edd59832da236c9ec7af7d9a86957e5cf217a959668404f6cedc3bdc8
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_009.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,cae919aeb1e795916d2fc947aa40026a7aa88ecf966cdfe32f207cf53ca17ca6
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_010.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,d6fa359fdd4ac96bd61a29bd344d35e83eee415b37b253e754aa53db42643a12
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_011.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,11b3520eb4dce63f02c4fe0809ac61e08e2124dec9bbf29aceff8b5f25332d4f
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_012.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,c7e967c3f61a1ba2368157839c1cb552d48808619b81db25882f82ade43f9074
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_013.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,2f1f3dd80482d033a49eed13381c0e6e06d4820a4959c59b2ca9c1366752c062
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_014.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,3daa071c4a9f779504b4eb1eedc013e74623f7db280f7178099db858077cc1c6
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_015.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,3272e3fcd1263a0c896ef748f3ff2601f17c8fca9f49bb7cba50bb5030622b5d
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_016.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,838575b08d7f53c0ddcbfc0f09b3ea3ec8f77c11422ac000f6a4901ce2670ac0
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_017.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,de2220d85ddc65d40509d7d2832632001ec01b60dafbaa694853c1e708bde712
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_018.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,5d5f804c9ac916563f33110e6b63d5b343269734bdb4bf09f1eb408dcb52e2e4
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_019.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,c1be0a09194bd18a2a3f917cdde18e5047c07a18a486930c87b6b05cd60957ed
ml/data/domain_gate/adversarial/telescope_equipment/adv_neg_telescope_equipment_020.jpg,telescope_equipment,NON_ASTRONOMICAL,ASTRA Adversarial Suite (telescope_equipment),Telescope observatory dome silhouette against evening sky,e8544354e37f6e3fdeb00bbdc7faba2e1a55ece880635541feb120744da19065
ml/data/domain_gate/adversarial/planetary_illustrations/adv_neg_planetary_illustrations_001.jpg,planetary_illustrations,NON_ASTRONOMICAL,ASTRA Adversarial Suite (planetary_illustrations),Planetary CGI illustration (Gas giant sphere with atmospheric cloud bands on black sky),e99e29008b504fca3e3ae472ddf72d37c980198af20e9db939d9cae3ce09f07a
ml/data/domain_gate/adversarial/planetary_illustrations/adv_neg_planetary_illustrations_002.jpg,planetary_illustrations,NON_ASTRONOMICAL,ASTRA Adversarial Suite (planetary_illustrations),Planetary CGI illustration (Gas giant sphere with atmospheric cloud bands on black sky),e4fe8e3e986dd9513d3bde1acc2556ca35cdf3fb02463aeacf3b489fcb7f6383
ml/data/domain_gate/adversarial/planetary_illustrations/adv_neg_planetary_illustrations_003.jpg,planetary_illustrations,NON_ASTRONOMICAL,ASTRA Adversarial Suite (planetary_illustrations),Planetary CGI illustration (Gas giant sphere with atmospheric cloud bands on black sky),593a4c5bc394874851f1cbef40e78017e3f1fd07f4cfe819ca61bb4e3e75947c
ml/data/domain_gate/adversarial/planetary_illustrations/adv_neg_planetary_illustrations_004.jpg,planetary_illustrations,NON_ASTRONOMICAL,ASTRA Adversarial Suite (planetary_illustrations),Planetary CGI illustration (Gas giant sphere with atmospheric cloud bands on black sky),c14b8cce900f477a6012c59fdaf67a8d8979b2e50b63e5e3aa41cbb9b2cc4fca
